Model Marker Errors from IK
version=1
nRows=1897
nColumns=4
inDegrees=no
endheader
time	total_squared_error	marker_error_RMS	marker_error_max
      1.55000000	      0.00595077	      0.01432477	      0.02371614
      1.55500000	      0.00602392	      0.01441254	      0.02415598
      1.56000000	      0.00609815	      0.01450107	      0.02462326
      1.56500000	      0.00615971	      0.01457408	      0.02497069
      1.57000000	      0.00600117	      0.01438530	      0.02371466
      1.57500000	      0.00605329	      0.01444763	      0.02438375
      1.58000000	      0.00610000	      0.01450327	      0.02483783
      1.58500000	      0.00598346	      0.01436406	      0.02399172
      1.59000000	      0.00604512	      0.01443789	      0.02447988
      1.59500000	      0.00599531	      0.01437828	      0.02330017
      1.60000000	      0.00604055	      0.01443243	      0.02362306
      1.60500000	      0.00599683	      0.01438010	      0.02366822
      1.61000000	      0.00606684	      0.01446380	      0.02381923
      1.61500000	      0.00601353	      0.01440011	      0.02393375
      1.62000000	      0.00605951	      0.01445505	      0.02410827
      1.62500000	      0.00609095	      0.01449251	      0.02435617
      1.63000000	      0.00611968	      0.01452664	      0.02457549
      1.63500000	      0.00612542	      0.01453346	      0.02487589
      1.64000000	      0.00612848	      0.01453709	      0.02507022
      1.64500000	      0.00612280	      0.01453035	      0.02525586
      1.65000000	      0.00611372	      0.01451958	      0.02543396
      1.65500000	      0.00610835	      0.01451320	      0.02553856
      1.66000000	      0.00614221	      0.01455336	      0.02549519
      1.66500000	      0.00610475	      0.01450891	      0.02568854
      1.67000000	      0.00600987	      0.01439572	      0.02541461
      1.67500000	      0.00601454	      0.01440132	      0.02543450
      1.68000000	      0.00601552	      0.01440249	      0.02554401
      1.68500000	      0.00601771	      0.01440511	      0.02568342
      1.69000000	      0.00601653	      0.01440370	      0.02584843
      1.69500000	      0.00601071	      0.01439673	      0.02604561
      1.70000000	      0.00601296	      0.01439943	      0.02624872
      1.70500000	      0.00604109	      0.01443307	      0.02638626
      1.71000000	      0.00596069	      0.01433671	      0.02644386
      1.71500000	      0.00596370	      0.01434033	      0.02661253
      1.72000000	      0.00595883	      0.01433447	      0.02675831
      1.72500000	      0.00595132	      0.01432544	      0.02682644
      1.73000000	      0.00593523	      0.01430605	      0.02696140
      1.73500000	      0.00591609	      0.01428296	      0.02702855
      1.74000000	      0.00589683	      0.01425970	      0.02702105
      1.74500000	      0.00586454	      0.01422060	      0.02707279
      1.75000000	      0.00583064	      0.01417944	      0.02686759
      1.75500000	      0.00578530	      0.01412420	      0.02700625
      1.76000000	      0.00574573	      0.01407581	      0.02676128
      1.76500000	      0.00568276	      0.01399848	      0.02685655
      1.77000000	      0.00567898	      0.01399381	      0.02644719
      1.77500000	      0.00558666	      0.01387961	      0.02644783
      1.78000000	      0.00552106	      0.01379787	      0.02629139
      1.78500000	      0.00550521	      0.01377806	      0.02582735
      1.79000000	      0.00541454	      0.01366412	      0.02574627
      1.79500000	      0.00538571	      0.01362769	      0.02532398
      1.80000000	      0.00529584	      0.01351352	      0.02521894
      1.80500000	      0.00523183	      0.01343160	      0.02498247
      1.81000000	      0.00516759	      0.01334888	      0.02454557
      1.81500000	      0.00509561	      0.01325558	      0.02424543
      1.82000000	      0.00506833	      0.01322007	      0.02367009
      1.82500000	      0.00497560	      0.01309857	      0.02375140
      1.83000000	      0.00493039	      0.01303892	      0.02310221
      1.83500000	      0.00483361	      0.01291031	      0.02259530
      1.84000000	      0.00483819	      0.01291642	      0.02183549
      1.84500000	      0.00480762	      0.01287556	      0.02119370
      1.85000000	      0.00478047	      0.01283915	      0.02062367
      1.85500000	      0.00466126	      0.01267805	      0.02018675
      1.86000000	      0.00471725	      0.01275397	      0.02133055
      1.86500000	      0.00470794	      0.01274138	      0.02063113
      1.87000000	      0.00472725	      0.01276749	      0.02012470
      1.87500000	      0.00468872	      0.01271535	      0.01951550
      1.88000000	      0.00470277	      0.01273439	      0.01947054
      1.88500000	      0.00471504	      0.01275099	      0.01910996
      1.89000000	      0.00475366	      0.01280310	      0.01868512
      1.89500000	      0.00471751	      0.01275433	      0.01898608
      1.90000000	      0.00471220	      0.01274714	      0.01886859
      1.90500000	      0.00478783	      0.01284903	      0.01858472
      1.91000000	      0.00477298	      0.01282909	      0.01877109
      1.91500000	      0.00476762	      0.01282188	      0.01880386
      1.92000000	      0.00476550	      0.01281904	      0.01900526
      1.92500000	      0.00478961	      0.01285142	      0.01908429
      1.93000000	      0.00483277	      0.01290919	      0.01914837
      1.93500000	      0.00487271	      0.01296243	      0.01927861
      1.94000000	      0.00489685	      0.01299449	      0.01941858
      1.94500000	      0.00490996	      0.01301187	      0.01967035
      1.95000000	      0.00495083	      0.01306592	      0.01982654
      1.95500000	      0.00499210	      0.01312026	      0.01994436
      1.96000000	      0.00511311	      0.01327834	      0.01985278
      1.96500000	      0.00513767	      0.01331019	      0.02013795
      1.97000000	      0.00514051	      0.01331386	      0.02043223
      1.97500000	      0.00515581	      0.01333367	      0.02073857
      1.98000000	      0.00517890	      0.01336349	      0.02104450
      1.98500000	      0.00528482	      0.01349946	      0.02076323
      1.99000000	      0.00528954	      0.01350547	      0.02120516
      1.99500000	      0.00529005	      0.01350613	      0.02158545
      2.00000000	      0.00528590	      0.01350082	      0.02192187
