Model Marker Errors from IK
version=1
nRows=500
nColumns=4
inDegrees=no
endheader
time	total_squared_error	marker_error_RMS	marker_error_max
      1.65500000	      0.00626631	      0.01445258	      0.02504018
      1.66000000	      0.00622096	      0.01440019	      0.02455685
      1.66500000	      0.00618536	      0.01435892	      0.02449911
      1.67000000	      0.00616495	      0.01433522	      0.02465636
      1.67500000	      0.00616543	      0.01433577	      0.02502589
      1.68000000	      0.00619202	      0.01436665	      0.02530856
      1.68500000	      0.00624385	      0.01442665	      0.02481110
      1.69000000	      0.00623001	      0.01441066	      0.02520889
      1.69500000	      0.00623260	      0.01441365	      0.02454618
      1.70000000	      0.00615202	      0.01432017	      0.02444132
      1.70500000	      0.00604794	      0.01419852	      0.02364039
      1.71000000	      0.00592026	      0.01404784	      0.02310504
      1.71500000	      0.00580022	      0.01390469	      0.02239251
      1.72000000	      0.00561518	      0.01368110	      0.02217939
      1.72500000	      0.00551842	      0.01356271	      0.02222679
      1.73000000	      0.00548801	      0.01352530	      0.02220696
      1.73500000	      0.00548517	      0.01352180	      0.02224156
      1.74000000	      0.00552393	      0.01356949	      0.02224041
      1.74500000	      0.00557159	      0.01362790	      0.02231004
      1.75000000	      0.00564053	      0.01371195	      0.02240539
      1.75500000	      0.00572323	      0.01381210	      0.02229158
      1.76000000	      0.00579893	      0.01390315	      0.02237426
      1.76500000	      0.00591336	      0.01403966	      0.02236208
      1.77000000	      0.00597936	      0.01411779	      0.02237859
      1.77500000	      0.00607111	      0.01422569	      0.02235553
      1.78000000	      0.00614042	      0.01430667	      0.02248888
      1.78500000	      0.00618200	      0.01435502	      0.02259680
      1.79000000	      0.00622079	      0.01439999	      0.02266178
      1.79500000	      0.00620937	      0.01438676	      0.02278109
      1.80000000	      0.00620921	      0.01438658	      0.02290138
      1.80500000	      0.00619072	      0.01436514	      0.02297066
      1.81000000	      0.00616879	      0.01433967	      0.02316628
      1.81500000	      0.00614560	      0.01431270	      0.02320854
      1.82000000	      0.00615862	      0.01432786	      0.02343647
      1.82500000	      0.00613958	      0.01430569	      0.02332610
      1.83000000	      0.00613376	      0.01429891	      0.02348245
      1.83500000	      0.00614127	      0.01430765	      0.02347779
      1.84000000	      0.00614801	      0.01431550	      0.02367883
      1.84500000	      0.00616399	      0.01433410	      0.02394896
      1.85000000	      0.00617623	      0.01434832	      0.02430689
      1.85500000	      0.00620118	      0.01437727	      0.02442242
